Brand,Model,Body,Country,Condition,Fuel_Type,Gearbox,Horsepower,Seats,Doors,Color,Full_Service_History,Non_Smoker_Vehicle,Seller,Vehicle_Age,Annual_Distance_Avg,Market_Segment,Classic_Vehicle
37,418,3,4,1,6,0,571,5,5,1,True,0,0,2,11000.0,0,0
24,845,3,7,1,4,0,197,5,5,1,False,0,0,5,12154.6,1,0
26,421,3,6,1,6,1,165,5,5,7,True,0,0,8,12499.875,2,0
43,394,3,4,1,4,0,199,5,5,11,False,0,0,3,7496.666666666667,2,0
0,118,0,4,1,6,1,144,4,3,11,True,1,0,9,9333.333333333334,2,0
32,1106,8,0,1,6,1,131,5,5,10,True,0,0,1,1825.0,2,0
19,933,3,4,1,1,1,131,5,5,7,False,1,0,4,6118.0,2,0
3,185,5,4,1,4,0,163,5,5,1,True,0,0,5,22000.0,1,0
19,362,3,2,1,6,0,170,5,5,1,False,0,0,8,8750.0,2,0
19,933,3,4,1,1,1,120,5,5,14,False,0,0,8,11750.0,2,0
35,1084,5,1,1,2,0,598,5,5,7,True,1,0,2,7947.0,0,0
4,245,3,2,1,6,0,549,5,4,1,False,1,0,1,2000.0,0,0
17,665,5,2,1,6,1,84,5,5,7,False,0,0,4,8434.75,2,0
0,120,4,8,1,6,1,179,4,3,1,False,1,1,5,7200.0,2,0
15,277,8,2,1,6,1,150,5,5,9,True,0,0,11,6778.181818181818,2,0
14,866,0,4,1,4,1,69,4,5,1,True,1,0,3,8633.333333333334,2,0
33,938,0,2,1,2,0,8,2,2,7,True,1,0,2,4927.5,2,0
33,682,5,6,1,6,1,220,5,4,1,True,1,0,17,7443.764705882353,2,0
32,910,3,6,1,6,1,141,7,5,1,False,0,0,13,12327.384615384615,2,0
29,661,3,2,1,6,0,162,5,5,13,True,1,0,3,18450.33333333333,2,0
15,895,3,2,1,6,1,125,5,5,7,False,0,0,1,10.0,2,0
1,1042,3,4,1,1,0,209,5,5,13,True,0,0,2,7477.5,1,0
30,390,3,2,1,4,0,220,5,5,6,False,1,0,4,9882.0,1,0
7,309,2,8,1,6,0,340,4,2,10,False,1,1,5,11000.0,2,0
5,1179,3,2,1,6,0,510,5,5,7,True,1,0,2,6469.0,1,0
43,230,0,2,1,6,1,72,4,5,13,False,0,0,8,7875.625,2,0
19,933,3,2,1,6,0,150,5,4,13,True,1,0,6,14666.666666666666,2,0
41,705,3,2,1,6,1,102,2,2,1,False,1,0,2,6750.0,2,0
0,120,1,8,1,6,0,241,4,2,13,True,1,1,6,2166.6666666666665,2,0
18,1197,5,4,1,6,0,298,5,4,9,True,1,0,23,7043.478260869565,1,0
35,167,2,4,1,6,0,560,4,2,10,True,0,0,12,6083.333333333333,0,0
34,35,5,2,1,2,0,136,5,5,1,True,1,0,5,8710.2,2,0
18,1191,5,2,1,6,0,250,5,4,2,False,1,0,3,9882.0,1,0
43,230,0,4,1,6,1,68,4,3,10,False,0,0,16,10061.125,2,0
40,0,3,2,1,2,0,272,5,5,1,True,1,0,2,10426.0,2,0
40,551,6,8,1,6,1,75,5,4,7,False,0,1,20,12805.2,2,0
5,1213,1,1,1,6,1,118,2,2,2,False,1,0,27,8572.0,1,1
38,213,3,4,1,6,1,95,5,5,7,True,0,0,3,7873.0,2,0
9,298,2,4,1,6,1,504,2,3,1,False,0,0,19,5631.578947368421,0,0
16,408,3,2,0,6,0,184,5,4,1,True,1,0,6,0.0,2,0
6,992,2,2,1,2,0,313,5,5,1,True,1,0,1,5000.0,2,0
23,921,3,4,1,4,0,249,5,5,13,False,0,0,3,14100.0,1,0
41,1056,0,7,1,6,1,120,5,5,9,False,0,0,14,9785.714285714286,2,0
36,347,0,2,0,6,1,67,5,5,1,True,1,0,6,0.0,2,0
2,1149,2,8,1,6,0,385,2,3,1,False,0,1,19,6578.9473684210525,0,0
38,1082,3,7,1,1,0,150,5,5,7,False,0,0,5,30969.2,2,0
31,860,3,1,1,4,0,135,5,5,7,True,0,0,7,6970.0,2,0
29,787,5,4,1,6,1,114,5,5,7,False,0,0,1,10.0,2,0
11,457,3,1,1,1,1,116,5,5,6,True,1,0,3,12700.666666666666,2,0
11,457,3,4,1,8,1,101,5,5,13,False,0,0,1,50.0,2,0
43,890,8,4,1,1,1,116,8,5,4,False,0,0,9,19666.666666666668,2,0
36,314,3,4,1,6,1,91,5,5,7,True,1,0,1,13928.0,2,0
29,1223,3,4,1,8,1,106,5,5,13,False,1,0,2,14850.0,2,0
36,347,5,4,1,4,0,140,5,5,8,False,0,0,5,10024.0,2,0
25,572,5,2,1,1,0,275,5,4,13,False,0,0,11,8727.272727272728,0,0
0,118,0,6,1,6,1,179,4,3,7,True,1,0,7,2282.8571428571427,2,0
28,269,6,2,1,3,0,306,5,4,13,True,1,0,6,28133.166666666668,1,0
12,919,3,2,1,6,0,401,5,4,1,False,0,0,6,15708.0,2,0
40,554,1,4,1,2,0,56,2,3,13,False,0,0,6,3848.8333333333335,2,0
17,1121,3,2,0,6,0,150,5,5,13,False,1,0,6,0.0,2,0
3,903,3,1,1,1,0,150,5,5,10,True,1,0,5,11043.8,1,0
31,632,3,2,0,6,0,158,5,5,2,False,0,0,6,0.0,2,0
42,806,5,7,1,2,0,534,5,4,7,False,0,0,4,9750.0,1,0
20,877,0,2,0,6,1,63,4,5,10,False,0,0,6,0.8333333333333334,2,0
25,750,6,4,1,1,0,275,5,5,1,False,0,0,5,24400.0,0,0
23,446,3,2,1,1,0,150,5,5,13,True,1,0,8,12787.5,1,0
45,1186,3,2,1,6,0,163,5,5,7,False,0,0,3,8000.333333333333,1,0
45,1189,3,2,1,1,0,235,7,5,7,True,1,0,3,12833.333333333334,1,0
9,301,1,2,1,6,0,481,2,2,2,True,1,0,2,4993.5,0,0
15,734,3,2,1,1,0,179,5,5,1,False,1,0,9,13195.555555555557,2,0
4,245,3,3,1,6,0,549,5,5,1,True,1,0,2,99.0,0,0
15,620,8,2,1,6,1,125,5,5,1,False,0,0,9,10226.777777777776,2,0
4,547,5,6,1,6,0,635,4,4,7,True,0,0,9,6469.444444444444,0,0
14,1126,8,2,1,1,0,177,7,5,1,False,0,0,1,0.0,2,0
20,1190,3,0,1,6,1,120,5,5,9,True,1,0,6,16006.0,2,0
15,548,6,2,1,6,1,150,5,4,11,True,1,0,10,4743.2,2,0
30,370,6,4,1,6,1,120,5,4,1,False,0,0,19,5894.736842105263,1,0
13,68,2,3,1,6,1,300,4,2,9,True,0,0,33,2636.060606060606,0,1
29,661,3,1,1,6,1,162,5,5,10,True,1,0,3,4082.6666666666665,2,0
45,1187,3,4,1,3,0,197,5,5,2,False,0,0,4,19400.0,1,0
36,314,3,4,1,6,1,91,5,5,7,False,0,0,2,19000.0,2,0
43,657,3,4,1,1,1,102,5,4,10,False,0,0,21,6925.047619047619,2,0
18,534,3,8,1,1,2,179,5,5,13,False,0,1,10,28300.0,1,0
40,554,0,2,1,6,0,71,2,2,1,True,1,0,14,6000.0,2,0
14,866,0,4,1,8,1,69,4,5,9,False,0,0,13,14153.846153846154,2,0
42,807,5,7,1,2,0,1020,5,5,13,False,0,0,3,4266.666666666667,1,0
32,909,3,1,1,6,0,158,5,5,1,False,0,0,3,6000.0,2,0
23,441,3,4,1,3,0,200,5,3,6,False,0,0,2,6400.0,1,0
24,642,5,2,1,4,0,345,5,4,1,True,0,0,19,12694.736842105263,1,0
26,829,1,2,1,6,1,132,2,2,1,True,1,0,6,2233.333333333333,2,0
22,1211,5,8,1,0,1,80,5,5,11,False,0,1,11,13181.818181818182,2,0
19,933,3,4,1,1,1,131,5,5,9,True,1,0,5,9400.0,2,0
14,99,1,4,0,2,0,118,4,2,9,False,0,0,6,0.0,2,0
23,921,3,2,1,1,0,179,5,5,13,True,0,0,5,17542.0,1,0
33,1217,8,2,1,1,0,177,9,4,13,True,1,0,2,12200.0,2,0
6,992,6,2,1,4,0,184,5,5,7,True,1,0,1,100.0,2,0
44,1101,8,2,1,1,1,105,7,5,9,True,1,0,14,21421.071428571428,2,0
30,375,3,4,1,1,0,150,5,5,13,False,0,0,7,7952.857142857143,1,0
26,422,3,7,1,1,0,200,5,5,9,False,0,0,3,27032.666666666668,2,0
12,327,2,2,1,6,0,381,5,2,9,True,1,0,5,16000.0,2,0
30,371,3,1,1,6,0,136,5,5,1,True,1,0,3,16666.666666666668,1,0
37,392,1,0,1,6,1,260,5,5,2,False,0,0,52,1927.0961538461536,0,1
26,421,3,4,1,1,0,184,5,5,9,True,1,0,3,19077.33333333333,2,0
42,807,5,4,1,2,0,215,5,5,1,False,0,0,7,14714.285714285714,1,0
0,14,1,4,1,6,1,170,2,2,9,False,0,0,10,2000.0,2,0
9,301,4,2,1,6,0,481,2,2,1,True,1,0,1,50.0,0,0
4,547,5,8,1,6,0,559,5,4,1,False,1,1,19,3842.105263157895,0,0
44,1094,3,2,1,1,1,150,5,5,9,True,1,0,8,16541.25,2,0
23,922,3,1,1,4,0,441,5,5,1,True,0,0,3,25330.0,1,0
11,983,0,6,1,6,1,75,5,5,13,False,0,0,17,16661.70588235294,2,0
4,232,1,2,1,6,0,457,4,2,13,True,1,0,18,2377.777777777778,0,0
24,762,3,2,1,6,0,415,7,5,6,True,1,0,2,9450.0,1,0
42,809,3,7,1,2,0,256,5,5,13,False,0,0,2,7500.0,1,0
45,1140,6,6,1,6,1,220,5,5,7,False,0,0,21,16499.095238095237,1,0
7,781,5,2,1,6,0,52,5,4,9,True,1,0,18,6444.444444444444,2,0
25,911,5,4,1,6,0,409,5,4,7,True,1,0,10,13270.0,0,0
6,994,3,2,1,4,0,218,5,4,13,True,1,0,1,7.0,2,0
39,987,5,2,1,6,0,110,5,4,13,False,0,0,5,7008.0,2,0
24,693,5,8,1,4,0,181,5,4,7,True,1,1,9,19150.777777777777,1,0
3,189,5,2,1,1,0,286,4,5,13,False,0,0,8,21440.5,1,0
32,714,3,2,1,6,0,117,5,5,13,False,1,0,5,5670.0,2,0
18,482,3,8,1,1,2,150,5,5,11,False,0,1,7,17857.14285714286,1,0
12,919,3,2,1,6,0,401,5,4,2,True,1,0,6,11298.333333333334,2,0
19,329,3,2,1,1,0,200,5,5,7,True,1,0,9,13333.333333333334,2,0
26,421,3,6,1,6,0,160,5,5,13,False,0,0,14,15642.857142857143,2,0
30,380,1,2,1,6,0,204,4,2,13,True,1,0,1,3446.0,1,0
20,1046,3,4,1,8,1,77,5,5,13,False,0,0,1,10.0,2,0
32,714,3,6,1,6,1,117,5,5,13,False,0,0,6,6261.833333333333,2,0
14,866,5,4,0,4,1,69,4,5,1,False,0,0,6,0.0,2,0
16,336,5,1,1,6,1,99,5,5,11,False,1,0,17,9823.764705882351,2,0
17,242,5,4,1,8,1,84,5,5,13,True,0,0,3,39866.66666666666,2,0
45,1187,3,2,1,1,0,190,5,5,13,True,1,0,8,12062.5,1,0
29,1223,3,4,1,6,1,106,5,5,9,False,1,0,1,1.0,2,0
41,324,0,4,1,6,1,68,5,5,13,True,1,0,9,13111.111111111111,2,0
19,362,3,4,1,4,2,131,5,5,1,False,1,0,3,7383.333333333333,2,0
29,793,1,3,1,6,1,121,2,2,9,True,0,0,26,4623.076923076923,2,1
15,543,0,6,1,6,1,200,5,5,7,True,0,0,7,12402.57142857143,2,0
21,1130,3,1,1,6,0,666,5,5,7,True,1,0,2,4857.0,0,0
31,862,3,3,1,1,1,125,5,3,6,False,0,0,27,7985.185185185185,2,1
9,301,2,2,1,6,0,481,2,2,7,False,0,0,1,50.0,0,0
36,224,3,2,1,4,0,158,5,5,13,True,1,0,3,8638.0,2,0
19,583,3,1,1,1,0,264,5,4,7,True,1,0,4,8250.0,2,0
3,183,6,4,1,1,0,150,5,5,7,False,0,0,10,13080.0,1,0
16,408,5,7,1,1,0,162,5,5,13,False,0,0,10,13912.3,2,0
13,55,1,3,1,6,1,256,2,2,9,True,0,0,46,895.6521739130435,0,1
1,21,5,4,1,1,1,116,5,5,7,False,1,0,24,4791.666666666667,1,0
28,599,2,2,1,1,0,367,5,5,1,True,1,0,2,10625.0,1,0
26,424,3,2,1,1,0,254,6,5,9,True,1,0,1,2500.0,2,0
16,459,5,8,1,2,0,154,4,5,11,False,0,1,6,9547.833333333334,2,0
8,282,3,4,1,6,1,101,5,5,1,False,1,0,2,6474.5,2,0
0,118,0,8,1,6,1,165,4,3,7,True,1,1,7,5712.857142857143,2,0
2,439,3,7,0,6,0,727,5,5,11,False,0,0,6,0.0,0,0
43,223,6,2,1,6,1,132,5,5,2,True,1,0,12,8500.0,2,0
21,662,1,2,1,6,0,640,2,2,8,True,1,0,4,2596.25,0,0
38,673,0,6,1,6,1,95,5,5,1,True,0,0,7,22712.14285714286,2,0
19,362,3,4,1,1,1,131,5,5,13,False,0,0,2,9621.0,2,0
38,748,5,4,1,6,1,241,5,5,13,True,0,0,18,9944.444444444443,2,0
15,734,3,2,1,6,1,120,5,5,10,False,1,0,7,12185.714285714286,2,0
22,1211,5,4,1,4,1,69,4,5,2,False,0,0,2,5283.5,2,0
36,783,5,4,1,2,0,75,5,5,13,False,0,0,4,17218.25,2,0
28,591,3,2,1,6,0,211,5,5,7,False,1,0,9,2954.4444444444443,1,0
38,220,3,6,1,6,0,150,5,5,1,False,0,0,6,39439.333333333336,2,0
19,362,3,0,0,6,0,145,5,5,6,False,0,0,6,1.6666666666666667,2,0
22,825,8,4,1,1,1,92,5,5,11,False,0,0,16,10000.0,2,0
23,446,3,6,1,4,0,309,5,5,2,False,1,0,5,16028.2,1,0
21,567,2,0,1,6,0,530,2,2,7,True,1,0,18,1722.2222222222222,0,0
31,860,3,2,1,6,0,150,7,5,1,False,1,0,7,13188.857142857143,2,0
23,922,3,2,1,6,0,525,5,5,9,True,1,0,8,16245.5,1,0
29,1223,3,4,1,4,0,197,5,5,1,False,0,0,1,10.0,2,0
20,1031,3,0,1,4,0,150,5,5,2,False,0,0,4,12815.0,2,0
20,322,6,7,1,6,1,126,5,5,13,False,0,0,16,9187.5,2,0
42,809,3,7,1,2,0,392,5,5,1,False,0,0,4,9520.5,1,0
15,1114,8,2,1,1,1,136,9,4,1,False,0,0,1,100.0,2,0
43,1209,3,2,1,4,0,131,5,5,1,True,1,0,2,1370.0,2,0
21,1130,3,7,1,4,0,799,5,5,8,False,0,0,1,50.0,0,0
11,249,3,2,1,6,1,131,5,4,6,False,1,0,1,150.0,2,0
39,849,5,1,1,1,1,116,5,5,13,True,1,0,4,17575.0,2,0
45,1186,3,4,0,4,0,163,5,5,7,False,0,0,6,0.0,1,0
11,706,8,2,1,6,1,110,7,5,7,False,0,0,1,20800.0,2,0
4,364,2,2,1,6,0,559,4,2,6,False,0,0,19,7893.684210526316,0,0
15,543,0,2,1,6,1,71,5,5,1,True,1,0,6,7688.833333333333,2,0
18,535,2,2,1,6,0,450,2,2,7,False,0,0,2,255.5,1,0
20,877,0,2,1,6,1,84,5,5,1,True,1,0,5,9100.0,2,0
29,1223,3,4,1,6,1,106,5,5,13,False,0,0,2,3235.0,2,0
32,714,3,2,1,6,1,114,5,5,11,True,1,0,2,19019.5,2,0
25,750,3,4,1,1,0,250,5,5,7,False,0,0,8,6000.0,0,0
33,811,3,2,1,6,0,131,5,4,13,True,1,0,5,13179.4,2,0
31,1024,0,2,1,6,1,80,5,4,9,True,0,0,10,13599.0,2,0
3,1035,3,2,1,1,0,347,5,5,7,True,1,0,6,10382.5,1,0
45,292,3,2,1,2,0,231,5,5,6,True,1,0,4,1025.0,1,0
41,1055,0,6,1,6,1,94,5,3,9,False,0,0,15,10207.066666666668,2,0
39,541,0,5,1,6,1,110,5,5,7,True,1,0,8,10762.5,2,0
26,420,3,4,1,4,1,140,5,5,13,False,0,0,1,1.0,2,0
9,282,4,8,1,6,0,349,5,5,11,False,0,1,57,17.54385964912281,0,1
44,215,5,0,1,1,0,150,5,5,7,True,1,0,9,22777.777777777777,2,0
12,456,3,2,1,6,0,294,7,4,1,False,0,0,13,16692.30769230769,2,0
7,1027,0,6,1,8,1,68,5,5,7,True,0,0,15,13114.8,2,0
14,1096,5,4,1,4,0,131,5,5,9,False,0,0,4,9550.0,2,0
44,1094,3,2,1,6,0,179,5,4,1,True,1,0,14,7971.428571428572,2,0
2,439,3,2,0,6,0,707,5,4,1,True,0,0,6,16.666666666666668,0,0
11,1032,5,2,1,2,0,45,4,5,7,False,0,0,3,4107.0,2,0
33,811,3,1,1,4,0,145,5,5,7,False,1,0,1,4.0,2,0
31,219,3,2,0,6,0,109,5,5,7,True,1,0,6,1.6666666666666667,2,0
4,363,1,2,1,4,0,782,4,2,5,True,1,0,1,7590.0,0,0
14,1096,5,4,1,6,1,101,5,5,11,False,0,0,5,12800.0,2,0
37,573,5,2,1,6,0,571,5,4,7,False,1,0,15,11010.533333333333,0,0
41,966,3,2,1,6,1,129,5,5,10,True,1,0,1,16582.0,2,0
18,1202,2,8,1,6,0,258,4,2,2,True,1,1,18,7109.388888888889,1,0
25,750,3,0,1,1,0,275,5,5,7,True,1,0,9,11111.111111111111,0,0
42,806,5,8,1,2,0,120,5,4,11,False,0,1,1,19000.0,1,0
26,419,3,6,1,6,1,120,5,5,9,False,0,0,9,7104.777777777777,2,0
38,748,6,4,1,4,2,110,5,5,10,False,1,0,4,12500.0,2,0
40,554,1,2,1,6,0,71,2,2,7,True,1,0,7,5557.142857142857,2,0
13,899,3,3,0,6,0,730,3,5,10,False,1,0,6,16.666666666666668,0,0
22,1211,5,4,0,2,0,156,5,5,11,True,1,0,6,0.0,2,0
0,118,0,8,1,6,2,159,4,3,11,False,1,1,10,2370.0,2,0
24,1132,3,1,1,4,0,152,5,5,7,True,1,0,2,8005.0,1,0
29,661,3,7,1,6,0,162,5,5,2,False,0,0,3,7579.0,2,0
0,14,1,1,1,6,0,170,2,2,1,False,0,0,7,5961.857142857143,2,0
40,554,5,3,1,6,0,72,2,2,1,False,0,0,15,6066.666666666667,2,0
28,265,4,1,1,1,0,163,5,4,7,False,0,0,2,18243.0,1,0
4,547,5,2,1,6,0,507,5,4,6,True,1,0,11,14754.545454545454,0,0
7,415,5,8,1,6,1,124,5,4,1,False,0,1,15,12666.666666666666,2,0
22,1211,5,4,1,1,1,95,5,5,7,False,0,0,11,14531.09090909091,2,0
28,337,6,1,1,1,0,116,5,4,1,True,1,0,5,18360.0,1,0
18,535,2,4,1,6,0,300,2,3,7,True,0,0,7,6142.857142857143,1,0
37,1167,2,4,1,6,0,632,4,2,2,True,0,0,10,2522.0,0,0
18,534,3,7,1,1,0,179,5,5,9,False,0,0,8,11379.25,1,0
45,980,5,7,1,1,0,185,5,4,2,False,0,0,19,13684.21052631579,1,0
28,175,5,1,1,1,1,109,5,5,7,True,1,0,8,17875.0,1,0
17,984,3,1,1,1,1,150,5,5,7,True,1,0,7,10714.285714285714,2,0
15,548,6,4,1,4,1,125,5,5,7,True,1,0,5,22000.0,2,0
35,160,1,2,1,6,0,325,4,2,7,True,1,0,19,4526.315789473684,0,0
3,182,0,6,1,4,0,204,5,5,13,False,0,0,8,21471.25,1,0
1,1042,3,4,1,1,0,209,5,5,2,False,0,0,2,12000.0,1,0
21,662,2,1,1,6,0,610,2,2,9,False,0,0,10,3400.0,0,0
15,277,8,2,1,1,1,140,5,4,13,True,1,0,13,10215.384615384615,2,0
31,358,0,6,1,6,1,95,5,5,2,True,0,0,18,13511.5,2,0
19,362,3,4,1,1,1,131,5,5,7,True,1,0,5,20000.0,2,0
16,336,5,2,1,4,0,184,5,5,7,False,0,0,1,2450.0,2,0
5,9,5,4,1,6,0,136,5,5,13,True,0,0,3,7000.0,1,0
31,860,3,2,1,1,0,150,7,4,7,True,1,0,9,12249.777777777776,2,0
8,247,8,2,1,6,1,110,7,5,13,False,0,0,7,14480.142857142857,2,0
27,144,2,7,1,6,0,721,5,2,8,False,0,0,8,2437.5,0,0
10,552,3,6,1,4,0,150,5,5,1,True,0,0,5,12614.0,1,0
23,921,1,2,1,6,0,241,4,2,1,False,0,0,9,10214.333333333334,1,0
36,783,0,6,1,6,1,132,5,5,2,True,0,0,10,9094.0,2,0
19,362,3,4,1,1,1,131,5,5,1,False,0,0,5,19200.0,2,0
19,1168,3,2,1,1,0,200,5,2,6,False,0,0,7,4785.714285714285,2,0
21,662,2,7,1,6,0,639,2,2,1,False,0,0,4,3500.0,0,0
3,185,1,1,1,6,0,170,4,2,7,True,1,0,13,14731.153846153846,1,0
12,919,3,2,1,1,0,243,5,4,1,True,1,0,11,16181.818181818182,2,0
33,682,5,2,1,1,0,170,5,5,13,True,1,0,7,12441.857142857143,2,0
34,102,6,4,1,1,0,131,5,5,1,False,0,0,2,20516.0,2,0
25,911,5,8,1,6,0,439,4,4,1,False,1,1,16,5079.25,0,0
14,94,4,2,1,2,0,118,4,3,1,False,0,0,3,3466.6666666666665,2,0
45,1187,3,2,1,1,0,197,5,5,13,False,0,0,4,16465.25,1,0
35,1084,6,1,1,2,0,598,5,5,7,True,1,0,2,10982.5,0,0
18,482,3,6,1,6,0,249,5,5,7,True,0,0,7,11823.714285714286,1,0
21,1130,3,2,1,6,0,666,5,4,6,True,1,0,2,16450.0,0,0
44,1101,8,2,1,6,1,110,7,5,1,True,0,0,9,10379.111111111111,2,0
15,492,3,2,1,6,1,125,5,5,2,True,1,0,9,10578.111111111111,2,0
6,992,5,6,1,2,0,530,5,5,2,False,0,0,1,2700.0,2,0
40,554,0,4,1,6,0,90,2,2,13,False,0,0,7,8202.142857142857,2,0
28,269,6,2,1,1,0,265,5,5,2,True,1,0,4,15325.75,1,0
36,314,3,2,1,1,1,110,5,5,1,True,1,0,11,14727.272727272728,2,0
5,9,5,4,1,1,0,150,5,5,7,True,0,0,2,8965.0,1,0
36,1108,8,2,1,1,1,145,9,5,1,True,1,0,8,25637.5,2,0
25,572,5,4,1,6,0,409,5,4,2,False,0,0,10,2190.0,0,0
43,230,5,1,1,6,1,72,5,5,2,True,1,0,6,10793.5,2,0
15,1114,8,2,1,1,1,101,9,4,9,False,0,0,11,12818.181818181818,2,0
20,877,0,6,1,6,0,86,5,5,1,True,0,0,13,7406.846153846154,2,0
25,407,2,4,1,6,0,390,4,2,1,True,0,0,19,3157.894736842105,0,0
3,182,5,1,1,1,1,110,5,5,7,True,0,0,10,18400.0,1,0
13,68,2,1,1,6,1,300,2,2,9,False,0,0,36,1809.388888888889,0,1
22,1211,5,4,0,2,0,0,5,5,11,False,0,0,6,0.0,2,0
27,137,1,2,1,6,0,650,2,2,7,True,1,0,11,431.8181818181818,0,0
10,552,3,4,1,6,1,150,5,5,13,True,1,0,4,6000.0,1,0
22,442,0,2,1,6,0,200,5,5,7,False,0,0,17,3647.058823529412,2,0
32,909,3,4,1,4,0,158,5,5,7,False,1,0,4,12475.0,2,0
12,919,3,2,1,8,0,280,6,4,1,False,0,0,4,12100.0,2,0
28,468,6,2,1,1,0,258,5,4,1,False,1,0,9,13666.666666666666,1,0
6,994,3,0,1,2,0,218,5,5,13,False,0,0,1,5000.0,2,0
19,933,3,4,1,1,0,120,5,5,14,False,0,0,9,8320.222222222223,2,0
4,364,2,2,1,6,0,549,4,2,2,True,1,0,4,5935.0,0,0
32,909,3,1,1,6,0,158,5,5,1,True,0,0,3,11238.333333333334,2,0
40,551,0,2,1,6,0,90,4,4,13,True,1,0,8,7875.0,2,0
34,35,0,5,1,1,1,92,5,5,1,True,1,0,12,11658.333333333334,2,0
31,358,5,2,1,6,1,67,5,5,13,False,0,0,1,39.0,2,0
7,313,3,2,1,6,1,167,7,4,13,True,1,0,14,9142.857142857143,2,0
35,773,3,1,1,6,0,400,5,5,7,False,0,0,8,17743.625,0,0
9,301,1,2,1,6,0,481,2,2,7,True,1,0,3,5349.333333333333,0,0
24,639,5,2,1,6,0,249,5,4,10,False,0,0,17,7694.411764705882,1,0
19,329,3,2,1,1,0,194,5,4,1,True,0,0,6,16663.333333333332,2,0
28,266,5,1,1,1,0,170,5,4,10,False,0,0,10,10102.0,1,0
7,313,3,2,1,1,0,184,7,4,13,False,0,0,13,7692.307692307692,2,0
42,806,5,8,1,2,0,283,5,4,7,True,1,1,4,16250.0,1,0
3,184,6,4,1,1,0,190,5,5,1,False,0,0,11,19841.636363636364,1,0
29,1223,5,4,1,6,1,116,5,5,13,False,0,0,1,10.0,2,0
5,9,0,6,1,6,0,136,4,3,2,True,0,0,8,17173.125,1,0
28,914,3,6,1,6,0,272,6,5,7,False,0,0,20,14500.95,1,0
6,994,3,4,1,4,0,218,5,5,13,False,0,0,1,1.0,2,0
11,457,3,4,1,1,1,116,5,5,7,False,0,0,7,13321.857142857143,2,0
23,921,3,2,1,6,0,241,5,5,1,True,1,0,7,7142.857142857143,1,0
0,118,0,8,1,6,1,159,4,3,11,False,0,1,12,5750.0,2,0
20,1031,3,2,1,6,0,160,5,5,7,False,0,0,1,20988.0,2,0
36,347,5,1,1,6,1,90,5,5,1,True,1,0,8,14112.5,2,0
9,301,2,6,1,6,0,646,2,2,9,False,0,0,1,9000.0,0,0
1,799,5,4,1,1,1,84,5,3,13,False,1,0,11,9560.727272727272,1,0
4,261,5,1,1,6,0,305,5,4,1,False,0,0,29,3586.206896551724,0,1
11,249,3,2,1,6,1,140,5,5,7,True,1,0,1,10.0,2,0
35,319,3,0,1,4,0,462,5,5,7,True,0,0,5,11900.0,0,0
31,860,3,6,1,4,0,121,5,5,7,True,0,0,10,19356.9,2,0
37,1167,2,2,1,6,0,632,4,2,11,False,0,0,12,2416.6666666666665,0,0
25,750,3,4,1,1,0,275,5,5,2,True,0,0,8,24000.0,0,0
29,1223,3,4,1,4,0,107,5,5,9,False,0,0,1,20600.0,2,0
15,493,3,2,1,1,0,209,5,5,4,True,1,0,8,9608.625,2,0
20,523,3,2,1,2,0,585,5,5,13,True,1,0,2,4053.5,2,0
28,172,5,2,1,6,1,82,5,4,6,False,0,0,24,4916.666666666667,1,0
4,821,5,2,1,6,0,302,5,4,2,True,1,0,42,216.66666666666663,0,1
15,492,3,2,1,6,1,101,5,5,10,False,0,0,4,7830.0,2,0
3,972,1,6,1,6,1,344,4,2,1,False,0,0,22,8627.818181818182,1,0
29,661,3,4,1,6,0,170,5,5,13,False,0,0,1,15000.0,2,0
31,632,3,7,1,6,1,140,5,5,1,False,0,0,1,12.0,2,0
33,682,6,2,1,6,0,250,5,4,10,False,1,0,15,7430.333333333333,2,0
21,1130,3,0,1,4,0,799,5,5,7,True,1,0,1,300.0,0,0
11,983,5,2,1,6,1,110,5,5,1,True,1,0,1,10.0,2,0
42,806,5,8,1,2,0,534,5,4,13,True,1,1,3,15000.0,1,0
11,983,5,2,1,6,0,91,5,4,8,True,1,0,5,4830.0,2,0
1,574,5,7,1,1,0,190,5,4,1,False,0,0,4,3200.75,1,0
38,748,5,2,1,6,0,150,5,5,7,True,1,0,6,7017.166666666667,2,0
30,371,5,1,1,6,1,136,5,5,6,True,0,0,7,16285.714285714286,1,0
15,548,6,2,1,6,1,125,5,5,9,True,0,0,4,2573.0,2,0
33,217,5,1,1,6,1,131,5,5,10,True,1,0,3,6064.0,2,0
2,927,5,7,1,6,0,557,4,5,1,False,0,0,10,6350.0,0,0
21,228,2,7,1,6,0,770,2,2,9,False,0,0,5,2500.0,0,0
44,610,5,2,1,6,0,300,5,4,13,True,1,0,11,9987.727272727272,2,0
2,438,1,4,1,6,0,517,2,2,7,True,1,0,16,6614.125,0,0
15,543,5,2,1,6,1,82,5,5,10,False,1,0,10,7356.7,2,0
17,733,3,6,1,2,0,136,5,5,13,True,0,0,6,10256.333333333334,2,0
32,909,3,4,1,6,1,140,5,5,1,False,1,0,1,14400.0,2,0
34,96,3,4,1,6,0,131,7,5,7,False,0,0,6,13423.333333333334,2,0
41,1158,3,2,1,6,1,129,5,5,2,True,1,0,5,18730.6,2,0
7,309,2,2,1,6,0,461,4,2,1,False,1,0,6,5666.666666666667,2,0
